"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 05, 2014","251.55","247.70","252.15","247.35","2.68M","1.78%"
"Mar 04, 2014","247.15","244.50","248.00","244.30","2.58M","1.15%"
"Mar 03, 2014","244.35","244.05","245.55","240.70","2.38M","0.14%"
"Feb 28, 2014","244.00","244.20","247.50","242.60","2.36M","0.00%"
"Feb 26, 2014","244.00","245.00","245.85","240.30","3.70M","-0.87%"
"Feb 25, 2014","246.15","252.50","252.90","245.40","2.24M","-2.32%"
"Feb 24, 2014","252.00","251.25","255.10","251.15","1.19M","0.30%"
"Feb 21, 2014","251.25","252.55","253.20","250.50","1.02M","0.08%"
"Feb 20, 2014","251.05","253.80","256.30","250.25","2.17M","-1.47%"
"Feb 19, 2014","254.80","256.20","257.40","253.70","1.22M","-0.12%"
"Feb 18, 2014","255.10","255.00","256.75","253.15","2.32M","-0.45%"
"Feb 17, 2014","256.25","260.95","261.00","255.50","2.52M","-1.74%"
"Feb 14, 2014","260.80","261.60","262.55","256.75","1.94M","0.15%"
"Feb 13, 2014","260.40","268.55","268.55","259.45","2.16M","-3.52%"
"Feb 12, 2014","269.90","269.25","270.30","265.00","3.41M","-0.04%"
"Feb 11, 2014","270.00","270.00","270.65","266.00","1.92M","0.00%"
"Feb 10, 2014","270.00","270.00","271.20","267.35","1.40M","0.15%"
"Feb 07, 2014","269.60","269.00","270.30","262.80","2.63M","0.86%"
"Feb 06, 2014","267.30","253.50","269.20","253.50","5.59M","4.74%"
"Feb 05, 2014","255.20","247.80","255.80","247.80","3.35M","2.37%"
"Feb 04, 2014","249.30","243.00","251.05","243.00","5.35M","1.44%"
"Feb 03, 2014","245.75","246.00","249.05","244.40","3.31M","-0.69%"
"Jan 31, 2014","247.45","246.05","248.00","244.40","2.03M","0.53%"
"Jan 30, 2014","246.15","248.00","251.50","245.15","5.51M","-1.81%"
"Jan 29, 2014","250.70","249.35","254.00","249.35","1.73M","0.62%"
"Jan 28, 2014","249.15","248.00","253.65","247.60","1.87M","0.06%"
"Jan 27, 2014","249.00","256.00","256.40","248.00","3.93M","-3.45%"
"Jan 24, 2014","257.90","258.00","261.35","257.05","2.90M","-0.46%"
"Jan 23, 2014","259.10","260.50","262.70","258.50","2.81M","-1.03%"
"Jan 22, 2014","261.80","262.90","265.40","260.70","2.85M","-0.46%"
"Jan 21, 2014","263.00","269.95","270.00","262.35","3.48M","-2.39%"
"Jan 20, 2014","269.45","272.35","274.60","268.00","4.55M","-0.94%"
"Jan 17, 2014","272.00","275.00","280.25","271.10","6.90M","-10.13%"
"Jan 16, 2014","302.65","297.25","303.85","292.55","15.02M","2.52%"
"Jan 15, 2014","295.20","301.00","307.85","293.55","18.56M","2.18%"
"Jan 14, 2014","288.90","294.00","295.80","286.40","5.81M","-0.47%"
"Jan 13, 2014","290.25","288.60","292.80","288.60","2.77M","0.45%"
"Jan 10, 2014","288.95","296.75","296.75","286.40","2.88M","-2.27%"
"Jan 09, 2014","295.65","292.00","297.00","289.50","4.35M","2.37%"
"Jan 08, 2014","288.80","279.00","291.70","277.00","8.93M","4.88%"
"Jan 07, 2014","275.35","277.90","279.00","274.00","3.14M","-0.34%"
"Jan 06, 2014","276.30","279.10","280.15","274.00","5.42M","-0.47%"
"Jan 03, 2014","277.60","282.00","284.45","276.00","2.57M","-1.96%"
"Jan 02, 2014","283.15","291.40","292.00","281.80","1.49M","-3.10%"
"Jan 01, 2014","292.20","294.70","295.00","290.55","1.27M","0.76%"
"Dec 31, 2013","290.00","291.95","293.20","289.30","1.71M","0.09%"
"Dec 30, 2013","289.75","283.00","291.25","282.95","2.22M","2.35%"
"Dec 27, 2013","283.10","284.10","284.10","280.45","1.03M","0.35%"
"Dec 26, 2013","282.10","283.00","285.50","280.30","2.91M","-0.39%"
"Dec 24, 2013","283.20","284.50","286.65","282.00","1.17M","-0.14%"
"Dec 23, 2013","283.60","286.80","286.80","281.80","2.01M","-0.28%"
"Dec 20, 2013","284.40","281.80","285.30","281.10","3.84M","1.21%"
"Dec 19, 2013","281.00","283.95","284.70","278.45","1.50M","-0.72%"
"Dec 18, 2013","283.05","276.65","283.45","276.65","1.84M","1.65%"
"Dec 17, 2013","278.45","287.80","287.90","277.20","4.37M","-2.93%"
"Dec 16, 2013","286.85","286.80","290.35","282.00","5.20M","1.32%"
"Dec 13, 2013","283.10","281.00","288.40","281.00","9.74M","0.75%"
"Dec 12, 2013","281.00","287.90","287.90","280.00","2.02M","-2.73%"
"Dec 11, 2013","288.90","278.25","290.10","276.00","3.45M","1.07%"
"Dec 10, 2013","285.85","290.25","293.65","282.55","2.58M","-1.63%"
"Dec 09, 2013","290.60","298.90","298.90","289.50","4.02M","0.36%"
"Dec 06, 2013","289.55","279.90","293.00","279.35","5.33M","3.43%"
"Dec 05, 2013","279.95","275.00","283.60","273.00","4.27M","3.00%"
"Dec 04, 2013","271.80","271.00","273.20","268.00","1.48M","0.52%"
"Dec 03, 2013","270.40","273.95","274.70","269.50","1.38M","-1.30%"
"Dec 02, 2013","273.95","269.00","275.30","269.00","1.01M","0.74%"
"Nov 29, 2013","271.95","271.80","274.55","270.40","1.28M","0.76%"
"Nov 28, 2013","269.90","266.00","271.00","266.00","2.73M","1.60%"
"Nov 27, 2013","265.65","261.25","267.40","260.95","1.95M","0.99%"
"Nov 26, 2013","263.05","268.50","272.50","262.10","3.55M","-2.52%"
"Nov 25, 2013","269.85","268.50","271.35","268.50","1.53M","0.75%"
"Nov 22, 2013","267.85","271.00","271.80","267.00","956.73K","-0.50%"
"Nov 21, 2013","269.20","274.00","276.25","268.25","2.49M","-1.21%"
"Nov 20, 2013","272.50","267.50","275.00","266.75","6.01M","1.85%"
"Nov 19, 2013","267.55","271.00","272.50","265.45","2.46M","-1.18%"
"Nov 18, 2013","270.75","271.70","277.60","270.15","3.99M","-1.35%"
"Nov 14, 2013","274.45","279.50","280.45","271.30","5.18M","-3.74%"
"Nov 13, 2013","285.10","286.00","288.10","280.50","1.05M","0.14%"
"Nov 12, 2013","284.70","287.70","290.00","283.65","756.37K","-1.57%"
"Nov 11, 2013","289.25","291.50","293.90","288.10","1.45M","-0.70%"
"Nov 08, 2013","291.30","293.60","295.95","289.50","1.60M","-1.57%"
"Nov 07, 2013","295.95","299.00","301.50","293.75","1.34M","-0.95%"
"Nov 06, 2013","298.80","296.10","301.40","295.95","1.99M","0.81%"
"Nov 05, 2013","296.40","289.10","297.90","289.10","1.61M","1.49%"
"Nov 01, 2013","292.05","286.50","295.40","286.50","2.45M","1.42%"
"Oct 31, 2013","287.95","281.00","290.60","281.00","2.38M","2.02%"
"Oct 30, 2013","282.25","281.00","284.85","280.05","1.13M","0.39%"
"Oct 29, 2013","281.15","275.00","283.45","275.00","1.52M","1.66%"
"Oct 28, 2013","276.55","279.50","280.10","275.10","1.68M","-0.86%"
"Oct 25, 2013","278.95","279.30","281.70","276.20","2.53M","-0.13%"
"Oct 24, 2013","279.30","287.05","290.00","278.00","2.59M","-3.64%"
"Oct 23, 2013","289.85","290.00","293.00","287.00","1.85M","-1.06%"
"Oct 22, 2013","292.95","286.10","293.95","285.35","2.56M","1.75%"
"Oct 21, 2013","287.90","284.00","289.45","282.25","1.94M","0.63%"
"Oct 18, 2013","286.10","282.25","287.90","282.25","1.52M","0.76%"
"Oct 17, 2013","283.95","282.90","286.70","281.15","871.98K","0.18%"
"Oct 15, 2013","283.45","286.00","287.20","279.45","1.50M","-0.63%"
"Oct 14, 2013","285.25","284.00","287.80","282.25","1.18M","0.96%"
"Oct 11, 2013","282.55","297.00","297.40","280.70","3.44M","-3.88%"
"Oct 10, 2013","293.95","295.00","299.25","292.85","1.27M","-0.78%"
"Oct 09, 2013","296.25","296.50","298.35","291.15","2.25M","-0.03%"
"Oct 08, 2013","296.35","301.00","302.00","294.25","2.55M","-1.13%"
"Oct 07, 2013","299.75","305.15","306.60","298.10","6.37M","-3.32%"
"Oct 04, 2013","310.05","302.35","311.50","301.35","2.24M","2.55%"
"Oct 03, 2013","302.35","297.00","314.80","297.00","3.97M","1.63%"
"Oct 01, 2013","297.50","295.00","298.95","293.20","1.99M","1.04%"
"Sep 30, 2013","294.45","303.80","307.35","293.00","2.30M","-4.06%"
"Sep 27, 2013","306.90","301.50","309.00","301.10","2.23M","1.00%"
"Sep 26, 2013","303.85","295.05","304.95","294.40","3.69M","2.98%"
"Sep 25, 2013","295.05","295.00","302.00","294.00","2.80M","-0.66%"
"Sep 24, 2013","297.00","300.00","305.90","296.30","3.80M","-2.54%"
"Sep 23, 2013","304.75","298.00","308.40","298.00","4.57M","1.01%"
"Sep 20, 2013","301.70","296.25","304.00","291.70","3.19M","1.43%"
"Sep 19, 2013","297.45","301.50","305.00","295.35","3.18M","0.02%"
"Sep 18, 2013","297.40","291.25","299.70","291.25","1.98M","1.26%"
"Sep 17, 2013","293.70","288.25","295.00","288.25","2.57M","1.43%"
"Sep 16, 2013","289.55","293.50","298.00","284.25","2.25M","-1.18%"
"Sep 13, 2013","293.00","285.00","294.75","283.60","1.46M","2.83%"
"Sep 12, 2013","284.95","292.00","299.60","283.40","2.98M","-2.76%"
"Sep 11, 2013","293.05","284.95","294.55","283.90","1.91M","1.68%"
"Sep 10, 2013","288.20","281.60","289.70","280.55","2.53M","3.91%"
"Sep 06, 2013","277.35","281.00","281.80","270.90","2.50M","-2.13%"
"Sep 05, 2013","283.40","270.25","299.30","268.25","3.24M","6.96%"
"Sep 04, 2013","264.95","261.70","269.30","258.75","1.88M","1.47%"
"Sep 03, 2013","261.10","260.15","266.70","259.00","3.93M","1.18%"
"Sep 02, 2013","258.05","253.80","259.40","252.70","1.91M","2.65%"
"Aug 30, 2013","251.40","250.80","255.50","238.20","3.47M","0.44%"
"Aug 29, 2013","250.30","255.10","258.85","248.05","4.70M","-1.42%"
"Aug 28, 2013","253.90","256.90","257.90","244.40","2.76M","-2.46%"
"Aug 27, 2013","260.30","268.50","269.65","255.10","1.97M","-4.04%"
"Aug 26, 2013","271.25","270.00","279.05","267.25","2.38M","0.56%"
"Aug 23, 2013","269.75","267.85","272.85","265.00","2.04M","0.71%"
"Aug 22, 2013","267.85","256.05","270.55","252.30","2.48M","2.84%"
"Aug 21, 2013","260.45","263.90","265.10","256.05","2.89M","-0.84%"
"Aug 20, 2013","262.65","255.90","264.90","251.50","2.24M","2.18%"
"Aug 19, 2013","257.05","256.00","258.95","250.30","1.82M","-0.48%"
"Aug 16, 2013","258.30","268.50","271.20","257.55","1.85M","-4.60%"
"Aug 14, 2013","270.75","269.00","272.00","268.15","1.23M","0.76%"
"Aug 13, 2013","268.70","272.25","273.60","266.15","1.22M","-2.06%"
"Aug 12, 2013","274.35","273.65","278.20","268.75","1.09M","1.93%"
"Aug 08, 2013","269.15","262.00","270.90","258.00","1.88M","2.53%"
"Aug 07, 2013","262.50","255.10","267.80","252.30","1.70M","2.22%"
"Aug 06, 2013","256.80","260.20","263.00","252.50","3.77M","-2.39%"
"Aug 05, 2013","263.10","249.50","270.45","248.25","5.43M","3.34%"
"Aug 02, 2013","254.60","271.00","271.25","250.55","2.61M","-5.74%"
"Aug 01, 2013","270.10","280.00","286.00","268.00","2.10M","-4.07%"
"Jul 31, 2013","281.55","275.50","284.80","274.00","2.16M","2.46%"
"Jul 30, 2013","274.80","272.50","277.15","270.00","2.07M","0.53%"
"Jul 29, 2013","273.35","281.40","282.00","271.75","2.08M","-3.15%"
"Jul 26, 2013","282.25","295.90","295.90","276.35","3.76M","-4.11%"
"Jul 25, 2013","294.35","297.00","299.60","292.00","2.35M","-1.34%"
"Jul 24, 2013","298.35","297.90","302.00","295.00","1.13M","-0.07%"
"Jul 23, 2013","298.55","302.00","303.45","296.30","1.80M","-0.55%"
"Jul 22, 2013","300.20","295.60","301.60","294.70","1.30M","1.08%"
"Jul 19, 2013","297.00","291.10","297.90","291.10","2.72M","2.03%"
"Jul 18, 2013","291.10","290.50","294.15","286.80","1.97M","-0.03%"
"Jul 17, 2013","291.20","293.95","295.60","287.50","2.25M","-1.10%"
"Jul 16, 2013","294.45","289.00","295.00","287.70","1.67M","0.74%"
"Jul 15, 2013","292.30","296.75","297.50","291.70","1.18M","-2.55%"
"Jul 12, 2013","299.95","300.10","300.90","293.55","2.00M","0.50%"
"Jul 11, 2013","298.45","293.00","302.85","293.00","3.41M","2.95%"
"Jul 10, 2013","289.90","291.50","292.25","288.10","1.14M","-0.51%"
"Jul 09, 2013","291.40","290.00","293.00","284.60","2.17M","0.48%"
"Jul 08, 2013","290.00","295.00","295.95","284.30","2.25M","-2.31%"
"Jul 05, 2013","296.85","300.35","301.45","295.25","1.36M","-0.88%"
"Jul 04, 2013","299.50","300.00","302.00","295.50","830.57K","0.71%"
"Jul 03, 2013","297.40","297.80","299.80","292.00","2.75M","-0.68%"
"Jul 02, 2013","299.45","303.50","303.75","296.05","1.90M","-1.82%"
"Jul 01, 2013","305.00","303.90","308.00","303.15","1.91M","0.81%"
"Jun 28, 2013","302.55","289.10","309.90","289.05","5.27M","5.31%"
"Jun 27, 2013","287.30","290.00","291.50","285.20","2.49M","-0.40%"
"Jun 26, 2013","288.45","295.00","296.55","286.60","2.88M","-1.95%"
"Jun 25, 2013","294.20","297.10","301.50","291.00","3.09M","-0.94%"
"Jun 24, 2013","297.00","297.00","300.75","293.00","3.58M","-0.54%"
"Jun 21, 2013","298.60","296.00","300.60","293.40","3.56M","0.91%"
"Jun 20, 2013","295.90","296.95","297.35","293.30","4.31M","-1.22%"
"Jun 19, 2013","299.55","302.10","303.70","297.00","4.83M","-1.15%"
"Jun 18, 2013","303.05","300.75","304.65","300.75","1.83M","0.38%"
"Jun 17, 2013","301.90","303.00","303.50","296.45","2.44M","0.32%"
"Jun 14, 2013","300.95","302.10","303.00","296.90","2.96M","0.69%"
"Jun 13, 2013","298.90","300.00","302.70","295.60","2.40M","-1.37%"
"Jun 12, 2013","303.05","306.00","309.50","299.55","2.54M","-2.84%"
"Jun 11, 2013","311.90","319.00","319.25","307.50","3.41M","-2.52%"
"Jun 10, 2013","319.95","320.05","323.60","319.05","2.13M","0.08%"
"Jun 07, 2013","319.70","320.00","323.50","318.00","2.35M","-1.11%"
"Jun 06, 2013","323.30","320.00","325.40","318.05","2.31M","-0.08%"
"Jun 05, 2013","323.55","323.15","325.05","319.10","1.68M","-0.45%"
"Jun 04, 2013","325.00","326.00","327.95","320.00","2.56M","-0.35%"
"Jun 03, 2013","326.15","325.25","330.70","323.50","1.49M","0.45%"
"May 31, 2013","324.70","325.10","328.00","323.00","4.51M","-0.92%"
"May 30, 2013","327.70","326.00","329.50","324.25","3.03M","0.09%"
"May 29, 2013","327.40","325.90","328.80","324.00","3.06M","1.24%"
"May 28, 2013","323.40","328.00","328.00","320.00","5.56M","3.06%"
"May 27, 2013","313.80","313.25","314.75","312.55","2.36M","1.18%"
"May 24, 2013","310.15","311.95","314.25","308.50","8.81M","0.67%"
"May 23, 2013","308.10","309.00","310.50","306.05","3.56M","-0.60%"
"May 22, 2013","309.95","309.10","314.55","309.10","3.02M","0.80%"
"May 21, 2013","307.50","304.80","308.95","304.00","2.69M","2.06%"
"May 20, 2013","301.30","301.00","305.40","300.05","1.50M","1.28%"
"May 17, 2013","297.50","298.80","300.00","296.10","1.47M","-0.37%"
"May 16, 2013","298.60","299.00","302.50","297.40","2.31M","-0.52%"
"May 15, 2013","300.15","295.50","301.50","295.50","2.37M","1.81%"
"May 14, 2013","294.80","298.45","300.95","294.05","1.73M","-0.67%"
"May 13, 2013","296.80","303.90","304.25","295.25","1.98M","-0.97%"
"May 10, 2013","299.70","310.00","310.30","297.60","2.64M","-2.96%"
"May 09, 2013","308.85","312.25","313.00","307.80","1.55M","-1.09%"
"May 08, 2013","312.25","313.30","314.00","310.65","1.43M","0.74%"
"May 07, 2013","309.95","315.90","315.90","308.75","3.57M","-2.05%"
"May 06, 2013","316.45","316.55","320.00","315.30","867.05K","-0.72%"
"May 03, 2013","318.75","319.80","319.95","314.30","1.58M","0.46%"
"May 02, 2013","317.30","321.00","322.70","315.10","1.43M","-0.60%"
"Apr 30, 2013","319.20","314.55","320.50","312.00","2.25M","1.83%"
"Apr 29, 2013","313.45","320.10","322.10","312.25","1.36M","-1.74%"
"Apr 26, 2013","319.00","315.10","324.30","315.10","2.15M","0.60%"
"Apr 25, 2013","317.10","312.95","318.50","312.55","3.42M","1.70%"
"Apr 23, 2013","311.80","315.00","317.10","308.30","2.27M","-0.22%"
"Apr 22, 2013","312.50","300.15","313.90","300.15","5.30M","4.31%"
"Apr 18, 2013","299.60","297.00","300.20","295.00","2.37M","0.93%"
"Apr 17, 2013","296.85","296.00","301.65","295.50","2.14M","0.70%"
"Apr 16, 2013","294.80","292.00","296.45","292.00","2.06M","0.29%"
"Apr 15, 2013","293.95","299.10","299.60","292.90","2.37M","-1.98%"
"Apr 12, 2013","299.90","304.25","307.75","299.00","2.31M","-1.88%"
"Apr 11, 2013","305.65","309.90","312.50","304.60","1.48M","-0.97%"
"Apr 10, 2013","308.65","307.10","310.80","303.50","1.38M","0.70%"
"Apr 09, 2013","306.50","310.10","313.50","304.20","1.79M","-0.78%"
"Apr 08, 2013","308.90","308.95","311.65","307.05","780.88K","-0.11%"
"Apr 05, 2013","309.25","312.10","314.50","306.50","2.59M","-0.48%"
"Apr 04, 2013","310.75","301.10","314.00","300.00","4.56M","3.00%"
"Apr 03, 2013","301.70","307.20","309.15","299.40","1.31M","-2.33%"
"Apr 02, 2013","308.90","305.50","309.90","304.80","1.13M","1.25%"
"Apr 01, 2013","305.10","309.10","314.55","304.70","989.91K","-1.29%"
"Mar 28, 2013","309.10","300.50","310.00","300.30","1.95M","2.57%"
"Mar 26, 2013","301.35","295.50","305.00","295.50","2.05M","1.33%"
"Mar 25, 2013","297.40","298.35","300.50","294.00","1.82M","0.24%"
"Mar 22, 2013","296.70","298.10","303.75","293.85","1.57M","-0.49%"
"Mar 21, 2013","298.15","297.25","300.40","295.95","2.18M","0.08%"
"Mar 20, 2013","297.90","297.20","299.70","295.15","2.62M","0.02%"
"Mar 19, 2013","297.85","301.25","301.70","291.00","4.90M","-1.47%"
"Mar 18, 2013","302.30","309.00","309.25","299.95","4.97M","-5.53%"
"Mar 15, 2013","320.00","322.10","322.90","316.10","1.97M","0.25%"
"Mar 14, 2013","319.20","318.05","320.85","316.70","1.59M","0.05%"
"Mar 13, 2013","319.05","317.05","323.50","315.75","1.43M","-0.03%"
"Mar 12, 2013","319.15","321.45","323.65","315.50","1.07M","-0.39%"
"Mar 11, 2013","320.40","320.55","327.50","319.65","1.69M","-0.30%"
"Mar 08, 2013","321.35","313.50","322.00","312.80","3.73M","2.67%"
"Mar 07, 2013","313.00","316.20","317.50","312.00","1.51M","-1.26%"
"Mar 06, 2013","317.00","319.00","322.80","316.05","1.39M","-0.36%"
"Mar 05, 2013","318.15","315.20","318.90","313.20","1.12M","0.65%"
"Mar 04, 2013","316.10","314.00","317.35","307.65","2.46M","0.67%"
"Mar 01, 2013","314.00","310.40","319.30","310.40","1.98M","1.36%"
"Feb 28, 2013","309.80","313.00","323.00","305.10","6.55M","-0.55%"
"Feb 27, 2013","311.50","318.65","318.65","310.75","3.10M","-0.99%"
"Feb 26, 2013","314.60","325.25","325.75","313.25","1.78M","-3.44%"
"Feb 25, 2013","325.80","333.00","333.95","324.60","2.23M","-1.78%"
"Feb 22, 2013","331.70","339.30","340.00","330.10","2.32M","-2.53%"
"Feb 21, 2013","340.30","340.95","342.10","337.05","2.10M","-0.67%"
"Feb 20, 2013","342.60","341.00","343.50","339.50","1.86M","1.12%"
"Feb 19, 2013","338.80","342.10","343.10","336.45","1.15M","-1.25%"
"Feb 18, 2013","343.10","348.10","350.10","341.50","1.56M","-1.93%"
"Feb 15, 2013","349.85","351.00","351.90","345.20","2.01M","-0.30%"
"Feb 14, 2013","350.90","353.20","353.55","346.35","3.19M","0.93%"
"Feb 13, 2013","347.65","345.10","348.70","341.00","1.75M","0.74%"
"Feb 12, 2013","345.10","340.35","347.20","337.50","2.56M","1.96%"
"Feb 11, 2013","338.45","341.00","341.70","335.65","2.58M","-0.09%"
"Feb 08, 2013","338.75","342.10","345.00","333.00","2.94M","-1.47%"
"Feb 07, 2013","343.80","342.40","345.90","339.20","982.22K","0.42%"
"Feb 06, 2013","342.35","352.70","355.00","340.60","1.07M","-2.02%"
"Feb 05, 2013","349.40","347.20","353.00","345.25","1.84M","-0.33%"
"Feb 04, 2013","350.55","357.10","357.35","348.50","2.10M","-1.72%"
"Feb 01, 2013","356.70","352.25","359.10","349.30","1.95M","0.95%"
"Jan 31, 2013","353.35","350.00","354.90","347.30","2.98M","0.89%"
"Jan 30, 2013","350.25","347.50","352.80","346.85","2.91M","0.75%"
"Jan 29, 2013","347.65","340.50","348.25","340.25","2.24M","1.58%"
"Jan 28, 2013","342.25","341.60","342.90","337.00","1.73M","0.35%"
"Jan 25, 2013","341.05","345.00","345.00","338.15","2.18M","-0.76%"
"Jan 24, 2013","343.65","349.00","355.70","342.50","2.24M","-1.95%"
"Jan 23, 2013","350.50","353.80","353.80","349.90","1.53M","0.01%"
"Jan 22, 2013","350.45","349.50","354.30","348.50","2.11M","-0.33%"
"Jan 21, 2013","351.60","353.50","355.35","350.15","1.40M","-0.90%"
"Jan 18, 2013","354.80","353.15","358.75","353.15","1.43M","0.64%"
"Jan 17, 2013","352.55","353.50","355.65","350.30","1.44M","-0.01%"
"Jan 16, 2013","352.60","354.00","358.80","351.45","1.89M","-0.69%"
"Jan 15, 2013","355.05","359.90","360.55","353.70","1.10M","-1.14%"
"Jan 14, 2013","359.15","361.00","362.20","357.30","1.24M","-0.42%"
"Jan 11, 2013","360.65","366.00","369.75","359.00","1.31M","-1.37%"
"Jan 10, 2013","365.65","366.20","372.40","363.80","1.89M","0.54%"
"Jan 09, 2013","363.70","360.50","370.95","359.60","3.17M","0.96%"
"Jan 08, 2013","360.25","360.70","362.00","357.00","886.07K","0.01%"
"Jan 07, 2013","360.20","364.20","365.00","358.55","1.00M","-0.99%"
"Jan 04, 2013","363.80","361.75","364.70","357.80","1.54M","0.93%"
"Jan 03, 2013","360.45","359.10","362.50","358.10","2.03M","0.49%"
"Jan 02, 2013","358.70","361.10","362.95","357.60","2.26M","-0.35%"
"Jan 01, 2013","359.95","356.05","360.65","355.80","931.12K","1.45%"
"Dec 31, 2012","354.80","353.10","355.50","352.00","781.16K","0.40%"
"Dec 28, 2012","353.40","354.80","355.50","350.55","1.36M","0.10%"
"Dec 27, 2012","353.05","355.10","355.65","351.10","2.47M","-0.58%"
"Dec 26, 2012","355.10","354.35","355.85","352.25","825.47K","0.21%"
"Dec 24, 2012","354.35","352.65","355.40","351.15","445.97K","0.50%"
"Dec 21, 2012","352.60","354.50","354.50","350.00","2.57M","-1.09%"
"Dec 20, 2012","356.50","357.45","360.45","353.20","2.36M","-0.18%"
"Dec 19, 2012","357.15","352.55","359.05","352.55","2.69M","1.42%"
"Dec 18, 2012","352.15","353.00","355.45","348.70","3.21M","0.10%"
"Dec 17, 2012","351.80","353.10","355.00","349.75","2.60M","-0.65%"
"Dec 14, 2012","354.10","353.00","356.40","351.25","1.88M","0.13%"
"Dec 13, 2012","353.65","356.50","357.60","351.30","1.24M","-0.77%"
"Dec 12, 2012","356.40","358.90","360.30","355.20","1.33M","-0.22%"
"Dec 11, 2012","357.20","363.50","365.90","355.10","934.58K","-1.53%"
"Dec 10, 2012","362.75","363.90","367.80","362.00","894.15K","-0.06%"
"Dec 07, 2012","362.95","364.90","372.00","360.80","3.40M","0.15%"
"Dec 06, 2012","362.40","362.50","368.40","358.20","4.40M","0.19%"
"Dec 05, 2012","361.70","365.50","367.75","361.15","957.13K","-0.75%"
"Dec 04, 2012","364.45","367.00","369.35","361.60","2.00M","-0.46%"
"Dec 03, 2012","366.15","366.30","374.85","362.90","2.01M","-0.11%"
"Nov 30, 2012","366.55","373.00","373.45","359.15","1.91M","-0.91%"
"Nov 29, 2012","369.90","364.90","373.50","363.35","2.73M","1.82%"
"Nov 27, 2012","363.30","362.00","367.00","360.50","1.15M","0.79%"
"Nov 26, 2012","360.45","357.00","361.90","356.65","1.15M","0.67%"
"Nov 23, 2012","358.05","355.70","359.00","354.45","999.15K","0.63%"
"Nov 22, 2012","355.80","356.00","356.90","351.00","803.08K","0.28%"
"Nov 21, 2012","354.80","354.40","355.50","351.00","1.60M","0.21%"
"Nov 20, 2012","354.05","352.00","355.35","349.80","2.03M","0.81%"
"Nov 19, 2012","351.20","351.00","352.60","349.20","2.12M","0.01%"
"Nov 16, 2012","351.15","349.50","354.20","345.90","2.88M","0.79%"
"Nov 15, 2012","348.40","345.00","350.40","344.25","3.94M","0.77%"
"Nov 13, 2012","345.75","346.75","347.75","345.00","200.53K","0.32%"
"Nov 12, 2012","344.65","346.25","348.80","342.25","4.07M","-0.56%"
"Nov 09, 2012","346.60","350.00","351.80","345.35","2.11M","-0.73%"
"Nov 08, 2012","349.15","346.50","350.70","345.35","1.80M","0.23%"
"Nov 07, 2012","348.35","350.55","352.00","347.60","2.82M","-1.01%"
"Nov 06, 2012","351.90","352.00","355.80","348.00","1.83M","-0.30%"
"Nov 05, 2012","352.95","349.35","355.00","349.30","1.27M","0.67%"
"Nov 02, 2012","350.60","347.05","352.35","347.05","1.72M","0.79%"
"Nov 01, 2012","347.85","345.50","349.60","344.60","846.35K","0.45%"
"Oct 31, 2012","346.30","346.90","349.35","342.80","1.24M","-0.07%"
"Oct 30, 2012","346.55","350.10","350.80","345.55","844.12K","-1.01%"
"Oct 29, 2012","350.10","354.10","357.05","349.10","904.29K","-1.39%"
"Oct 26, 2012","355.05","354.10","356.55","352.50","388.26K","-0.36%"
"Oct 25, 2012","356.35","358.00","360.70","355.15","1.54M","-0.61%"
"Oct 23, 2012","358.55","356.60","361.80","354.30","1.39M","0.20%"
"Oct 22, 2012","357.85","350.20","358.70","350.20","1.08M","1.10%"
"Oct 19, 2012","353.95","357.20","359.60","353.00","1.19M","-1.49%"
"Oct 18, 2012","359.30","353.65","361.65","351.55","1.40M","1.61%"
"Oct 17, 2012","353.60","355.50","357.30","352.55","1.01M","-0.17%"
"Oct 16, 2012","354.20","355.15","359.55","353.00","839.26K","-0.63%"
"Oct 15, 2012","356.45","358.80","358.80","353.75","978.55K","-0.79%"
"Oct 12, 2012","359.30","357.00","362.00","355.00","1.11M","0.15%"
"Oct 11, 2012","358.75","355.00","359.90","353.15","1.00M","1.56%"
"Oct 10, 2012","353.25","355.00","357.00","353.00","639.63K","-0.93%"
"Oct 09, 2012","356.55","360.00","361.50","355.40","1.27M","-0.24%"
"Oct 08, 2012","357.40","364.05","365.00","356.45","1.10M","-1.66%"
"Oct 05, 2012","363.45","362.10","370.20","289.40","6.83M","0.48%"
"Oct 04, 2012","361.70","366.55","367.75","360.30","1.84M","-0.96%"
"Oct 03, 2012","365.20","357.60","367.00","356.95","1.71M","2.13%"
"Oct 01, 2012","357.60","360.00","361.30","356.10","843.31K","-0.38%"
"Sep 28, 2012","358.95","360.00","370.00","355.35","2.64M","0.38%"
"Sep 27, 2012","357.60","358.00","362.55","351.50","4.21M","-0.15%"
"Sep 26, 2012","358.15","366.50","368.95","357.00","3.00M","-2.85%"
"Sep 25, 2012","368.65","367.25","372.95","365.00","1.18M","-0.30%"
"Sep 24, 2012","369.75","371.10","372.25","367.00","1.16M","-0.76%"
"Sep 21, 2012","372.60","365.10","376.00","361.80","4.35M","2.22%"
"Sep 20, 2012","364.50","370.00","374.10","362.10","2.71M","-2.94%"
"Sep 18, 2012","375.55","375.00","378.85","370.00","3.03M","0.33%"
"Sep 17, 2012","374.30","383.00","386.25","372.60","3.70M","-2.32%"
"Sep 14, 2012","383.20","383.50","385.25","381.15","2.03M","0.84%"
